,date,Month,E01Temp,E02Temp,E03Temp,E04Temp,E05Temp,E06Temp,E07Temp,E08Temp,E09Temp
422,26/02/2018,February,-0.709093948,2.130926571,1.301447414,0.332408412,-0.393670704,-0.978340629,0.047932238,-1.108369897,-1.264687416
423,27/02/2018,February,-2.014976191,0.017831748,-0.699343468,-0.478317975,-1.150666074,-1.646157138,-0.470680393,-1.490512712,-0.595864056
424,28/02/2018,February,-5.614609686,-2.560864517,-3.300489017,-3.736613275,-4.477584597,-4.878618432,-4.266057463,-5.344336526,-5.906226046
425,01/03/2018,March,-4.546815119,-2.18042737,-2.763898428,-3.045660487,-3.295330699,-3.863828128,-3.166454193,-4.293128072,-4.505254434
426,02/03/2018,March,-2.83859268,-0.930464648,-1.518474301,-1.459641411,-1.611618471,-2.086821722,-1.776707834,-2.799216825,-3.243375579
427,03/03/2018,March,-1.096164577,0.844512545,0.09786548,-0.013681094,-0.26862296,-0.821774718,-0.286326929,-1.407063766,-1.845715995
428,04/03/2018,March,-0.087260652,1.829249787,1.127687256,0.877562201,0.988441789,0.551497224,0.953923275,0.019041616,-0.458025027
429,05/03/2018,March,2.029922323,2.938205379,2.375728965,2.854952335,3.771117907,4.030151763,3.931839053,3.091134297,3.180543712
430,06/03/2018,March,2.406856756,3.978866227,3.48666092,3.854801856,4.535778504,4.349353395,4.739273953,3.973192606,3.763586111
431,07/03/2018,March,3.566283401,4.741307543,4.184252114,4.307180031,4.546363161,4.206600013,4.741797245,3.785050625,3.922516346
432,08/03/2018,March,2.532715779,2.93162705,2.790586155,3.102380632,2.648664107,2.295986422,3.248308601,2.235124351,1.531047473
433,09/03/2018,March,3.029971761,4.528652308,4.182969688,3.873562126,3.888455597,3.795577396,4.92156373,3.910631167,4.075154557
434,10/03/2018,March,4.917383039,4.717572409,4.131061932,5.712241562,6.83598496,7.210301768,7.282416589,6.674985472,6.361410129
435,11/03/2018,March,6.140173507,5.324573524,5.092605699,6.353378973,5.895770217,5.848574327,6.572183317,5.624170845,5.673532274
436,12/03/2018,March,4.195518615,5.192253183,4.708330837,5.018411565,4.264369581,3.864731652,5.434732418,4.236767103,4.569881386
437,13/03/2018,March,5.204360608,5.844225418,5.413216848,6.626015795,6.362404761,6.027250027,6.926367455,5.984899965,5.827858681
438,14/03/2018,March,4.399381561,4.746122647,3.774587346,4.553762757,4.863142676,4.780754807,5.23248116,4.317523563,4.71289304
439,15/03/2018,March,4.316939169,4.655265697,4.284981394,4.150193283,4.546960513,4.340178921,5.659602722,4.415055295,4.348831631
440,16/03/2018,March,3.173465302,3.525466341,2.959922392,3.673322187,3.836154791,3.645207896,5.330261382,4.086357967,4.141916049
441,17/03/2018,March,-1.422767772,0.481054993,-0.444560599,-0.299373417,-0.743837205,-1.126078382,0.075985271,-1.204657919,-1.666002429
442,18/03/2018,March,-1.74886263,0.774281384,0.05838909,-0.332095943,-0.623773941,-1.280777065,-0.471680022,-1.659717966,-2.13937633
443,19/03/2018,March,0.789170105,2.413611161,1.7242771,2.007280219,1.849822763,1.382222879,2.101149374,1.001528043,0.509680674
444,20/03/2018,March,2.929824584,5.686263908,4.733992427,5.233865799,4.446446201,3.655165245,4.405847846,3.50984322,2.984191835
445,21/03/2018,March,2.015079747,4.08705032,3.358170095,3.135369648,2.909213972,2.913648633,3.231548109,2.633314714,3.287621232
446,22/03/2018,March,4.994549687,7.356010679,7.190157109,7.345262166,7.221909762,6.602419639,6.545247044,6.013536681,5.178920499
447,23/03/2018,March,5.559395357,7.360821103,7.01775065,7.257723931,7.371842958,7.242519383,7.273163868,6.545492002,6.056429361
448,24/03/2018,March,5.822197338,7.429532733,6.991359452,7.229021952,6.70821808,6.385602053,7.201130226,6.212373303,5.69047607
449,25/03/2018,March,3.872273801,6.356859807,5.847315386,6.286846057,5.757578332,5.680517579,5.819222302,5.057374657,5.286852279
450,26/03/2018,March,3.411564941,5.432628972,4.761159346,5.312099639,5.021023659,5.011461313,5.640856955,4.838762478,4.936808279
451,27/03/2018,March,5.32692013,7.503953551,6.64126956,6.609010284,7.066790492,6.581947039,7.20255167,6.471264346,7.052487031
452,28/03/2018,March,4.02147099,5.619546362,5.232874985,5.737116397,5.428599184,5.293028816,6.319643222,5.242352462,5.144161987
453,29/03/2018,March,2.856893736,3.206417445,2.889064104,3.970267741,3.664595302,3.522773821,4.282207523,3.307175409,3.564639653
454,30/03/2018,March,4.15567045,4.120657239,3.845517036,5.295266818,5.48115501,5.24924909,6.246620721,5.252323161,5.039963055
455,31/03/2018,March,2.739982047,3.613146603,3.06822983,3.24765137,3.471715074,3.357023222,4.100615688,2.970719085,2.65173247
456,01/04/2018,April,2.408302269,4.390134158,3.543400483,3.606923402,3.208035456,2.824061226,3.444249271,2.355476543,2.078455781
457,02/04/2018,April,2.501852358,3.019189781,2.357622521,3.904817306,5.488218951,5.629625847,5.392158784,4.586284305,4.573972977
458,03/04/2018,April,5.030825045,3.66465502,3.056960608,6.676995063,7.632217553,7.634994046,7.79094059,6.855796144,6.731028203
459,04/04/2018,April,5.255372302,4.751897148,4.349602274,6.983088021,7.54763192,7.610933139,7.621340396,6.80319947,6.97187605
460,05/04/2018,April,3.135499807,5.317590379,4.636580375,5.273201973,5.454554132,5.20651504,5.720078228,4.806141873,4.870127278
461,06/04/2018,April,6.896939284,7.22305089,6.64772254,7.748516018,7.612467527,6.962850753,8.185126168,7.040054034,7.327080367
462,07/04/2018,April,7.028450723,8.744517262,7.652721341,7.694166356,8.556570026,8.057292589,8.343887013,7.444385674,7.327809714
463,08/04/2018,April,7.177360253,9.737383219,9.112663361,8.554804347,8.6033391,8.047155063,8.634104172,7.739684928,7.959078728
464,09/04/2018,April,8.986920381,8.810777039,8.649437279,8.415117925,8.211548715,7.660762115,8.224881963,7.364849473,6.530855984
465,10/04/2018,April,5.794098656,5.397071604,5.186161522,5.767449293,5.928204477,5.696016825,6.58416336,5.639356374,5.623454487
466,11/04/2018,April,5.76400841,5.515921264,5.087948232,5.654970756,5.414293825,4.946119766,6.310981183,5.205619603,4.841289208
467,12/04/2018,April,5.154904512,5.238157738,4.763408531,5.318807926,5.218660021,4.896597211,5.852552153,4.803033943,4.481901827
468,13/04/2018,April,6.375023157,7.961128433,7.493629177,7.521462558,7.421897919,6.994789301,7.443569415,6.662177285,6.178566407
469,14/04/2018,April,8.969311725,9.977033947,9.540197466,9.750039799,9.907880393,9.729637512,10.55714335,9.477000801,9.674584915
470,15/04/2018,April,9.172706643,8.446492835,7.886973305,9.021178634,9.072150246,8.174508944,9.299180741,8.23009806,8.507828509
471,16/04/2018,April,9.655089143,10.38909341,10.41890193,11.0861114,11.01196339,10.47123822,11.06858307,10.09086117,9.7917241
472,17/04/2018,April,10.38060858,12.34660948,11.86156261,12.34476519,12.68351453,12.08958854,12.96501574,11.95037431,11.94546464
473,18/04/2018,April,13.5363995,14.68963418,14.10491023,15.21947097,16.08618026,15.83177587,16.36697506,15.47706825,15.62191537
474,19/04/2018,April,13.61654471,16.39917587,15.99817203,16.51652507,18.03996108,17.28846185,16.84924889,16.50017713,16.30531782
475,20/04/2018,April,11.18670331,12.98318523,12.75178188,13.32637261,13.75359754,13.67952965,13.15103114,12.61944065,12.0111412
476,21/04/2018,April,10.96641142,10.91524912,10.13817419,11.43458778,11.64575038,11.44741013,11.93631619,11.21811508,11.86721289
477,22/04/2018,April,10.43652661,11.55225118,12.22646983,13.37271406,14.90232565,14.42230095,14.04871997,13.60783086,13.87127176
478,23/04/2018,April,8.637801284,10.59378523,10.14316553,10.67062359,10.90681781,10.50580244,11.05643079,10.20176829,9.938945044
479,24/04/2018,April,8.406224039,10.5471435,10.02601341,10.66071025,10.35045319,9.782163722,10.27572247,9.31532213,8.939302672
480,25/04/2018,April,7.702239502,9.380407062,9.159525839,9.222713006,8.964861627,8.636144414,9.431312926,8.353997387,8.530041623
481,26/04/2018,April,7.443864077,9.161779629,8.527207123,9.057618381,8.644114854,8.23736741,8.806317559,7.811679101,7.397339063
482,27/04/2018,April,5.699468583,5.953635868,5.901880558,6.316214053,5.3629161,4.976700922,6.061194571,4.91056116,5.269640845
483,28/04/2018,April,5.241739422,5.926587016,5.289328277,5.566683313,5.584529751,5.740089807,6.240335172,5.231399802,5.158895103
484,29/04/2018,April,5.02145619,5.877171104,5.453450148,6.366676802,6.08770075,6.193804678,6.498166526,5.630132727,5.369486991
485,30/04/2018,April,4.845404793,6.724615875,5.923810187,6.359214143,6.853600147,6.291414928,6.504902398,5.69705978,5.559177787
486,01/05/2018,May,4.589490675,6.387440871,6.463517653,6.71704141,6.905700394,6.940372324,7.316727221,6.507730473,7.319344681
487,02/05/2018,May,8.325289056,10.18534051,9.709596051,10.01646743,9.826724968,9.341145777,10.07852321,8.839754412,8.446136599
488,03/05/2018,May,7.697822171,9.279648036,9.060997346,8.682193329,9.092938264,8.947517834,9.265271018,8.469883931,8.414981283
489,04/05/2018,May,10.93743679,13.10937994,12.94792852,13.07762806,13.29866828,12.2493577,13.27966266,12.35838964,12.22053292
490,05/05/2018,May,12.11633823,14.77536871,13.85872723,14.00213196,14.51921207,13.97688629,14.35016188,13.73903326,13.83761287
491,06/05/2018,May,13.69623519,13.57316002,13.38959821,14.71264886,15.38983365,14.64688366,15.65323478,14.95970205,15.67273119
492,07/05/2018,May,14.35612574,13.93942043,13.53814612,16.10643723,17.10107979,16.29804966,17.05719196,16.53940632,17.74485778
493,08/05/2018,May,11.05325866,15.28446584,14.94759775,15.07962483,17.25534469,16.50590491,15.82860776,15.36495557,16.46516545
494,09/05/2018,May,8.116424503,9.997059992,9.365720795,9.84909099,11.19866619,11.60960278,10.97435175,10.19684924,10.29359989
495,10/05/2018,May,8.62160727,10.44187257,9.842196036,10.54473114,11.12712755,10.86647807,10.58222843,9.741404984,9.267726648
496,11/05/2018,May,8.480739763,9.236738989,8.594025039,9.082123586,9.845187289,9.655803958,9.780872006,8.762984612,9.495481402
497,12/05/2018,May,9.488231461,11.14029648,9.80496562,11.39090852,11.99028289,11.80558312,10.79403598,10.3782449,9.554691374
498,13/05/2018,May,11.15278656,12.75199084,12.07642639,13.34008104,13.21999243,12.79910368,12.79932411,12.01116603,11.41534083
499,14/05/2018,May,9.52903156,10.65137886,9.483262568,10.97886668,10.86513103,10.96253778,11.22208372,10.70173647,11.54405035
500,15/05/2018,May,10.86823438,13.24339819,12.56804881,13.01586949,13.28617133,13.245897,13.38620558,12.83962682,12.67578865
501,16/05/2018,May,10.03436114,9.969557394,9.480373507,10.32029021,9.817940509,9.722068174,11.06781825,9.835545927,9.43339837
502,17/05/2018,May,7.866925959,7.816301971,7.045835714,8.173509617,7.93029276,7.811307621,8.36828675,7.447016104,7.331488759
503,18/05/2018,May,9.180253505,9.198086272,8.50199638,9.156783939,8.986818537,8.75854689,9.736362116,8.88207147,9.365238927
504,19/05/2018,May,11.24377541,11.37863989,11.28081912,11.9951625,12.38933176,11.39322307,12.64203545,11.8212044,12.81310683
505,20/05/2018,May,12.5988044,14.6164307,13.39650543,13.97247804,14.66374283,13.35017291,14.92341875,13.86777255,15.72106721
506,21/05/2018,May,13.46251783,13.24369416,12.64744665,14.3469187,14.24074512,12.91901091,14.88885231,13.84477129,14.86916212
507,22/05/2018,May,11.16645946,9.720045486,9.321603206,10.69222123,10.38578111,11.00213971,12.58878157,11.16629425,11.51672288
508,23/05/2018,May,10.72022302,9.690394237,9.070227452,11.17224546,11.56029363,11.39268061,12.71326763,11.90715876,12.24493155
509,24/05/2018,May,12.40576674,10.94183441,10.44612608,11.87657074,11.4396791,11.65050971,13.54058306,12.45346053,12.80727888
510,25/05/2018,May,12.65554175,12.19348295,11.2784971,11.76499567,11.80958727,11.5211058,12.57274045,11.52079289,11.94545077
511,26/05/2018,May,15.30848686,13.88911878,13.60689778,15.06185323,14.58233285,14.12222788,15.89674813,14.69897454,14.70857536
512,27/05/2018,May,15.28021948,13.7807052,13.3403117,15.5927032,15.83070231,15.16570037,16.96123965,15.84357626,16.00228182
513,28/05/2018,May,16.14139192,15.34048807,15.21090818,15.79964683,15.59550942,15.52644341,17.33083093,16.49895719,16.68115726
514,29/05/2018,May,14.50283788,12.44304222,12.98101583,13.54184534,13.24157597,13.60890637,14.81819967,14.03053851,13.45153028
515,30/05/2018,May,13.99048889,12.96027127,12.72178295,13.85088679,14.3409565,13.95935583,14.88479916,13.80392341,14.15778646
516,31/05/2018,May,17.25409424,15.77648194,15.93376565,17.20808911,16.8957178,16.39328006,17.80744317,16.7588947,17.04784162
517,01/06/2018,June,17.41972198,15.68837831,15.65770303,17.47483911,17.46873517,16.7386966,17.99698182,17.06086283,17.29236248
518,02/06/2018,June,15.81776525,15.37991315,15.83383873,16.25124671,16.13410648,15.70032397,16.64904999,15.79542055,16.23952491
519,03/06/2018,June,14.75750534,15.36498813,14.67443237,15.92277703,16.03581576,16.3303175,17.05530678,16.39260251,15.94316025
520,04/06/2018,June,14.74361788,12.83955583,12.93035679,13.55145195,12.67583505,12.70265325,14.37435303,13.26436533,13.13063606
521,05/06/2018,June,12.8472073,12.49642296,11.85218475,13.05850643,12.50820657,12.71134203,13.74499768,12.61141537,12.37995925
522,06/06/2018,June,11.32766457,12.47650554,11.26562979,11.91642925,11.58027493,11.1058236,12.07513005,11.0273498,11.18439715
523,07/06/2018,June,13.71068145,12.65157029,11.59894715,13.23730447,12.60169974,12.5048132,13.71161876,12.64011208,13.21583524
524,08/06/2018,June,13.5196638,12.39900443,11.41175216,12.9240526,11.8317211,11.71468309,12.93518928,11.74904608,11.83884105
525,09/06/2018,June,14.91566844,13.24961464,12.38528939,14.09438776,13.8212626,13.72819558,15.18092639,14.07525792,14.48834937
526,10/06/2018,June,14.95964117,12.4427659,12.23543092,14.75041768,14.50837581,14.03626808,16.23931314,14.8519101,15.39033415
527,11/06/2018,June,14.3444897,13.75452636,13.79518374,15.84115003,15.51090299,15.27257533,17.22317913,16.0633411,16.69099219
528,12/06/2018,June,13.25730948,13.21299553,13.0990251,14.58579787,14.2514929,13.74199914,15.09772876,14.04892887,14.00928853
529,13/06/2018,June,10.99261539,13.4177342,12.71716727,12.95981046,13.89655563,14.13938896,13.97669227,13.32400282,13.83863474
530,14/06/2018,June,13.25730729,15.97872921,15.59934538,15.75455105,15.84446615,15.48599191,16.05593611,14.92975699,14.98856517
531,15/06/2018,June,11.02902334,12.07076189,11.56154809,12.33356884,12.67866225,12.6688249,13.49061401,12.24014767,12.22124515
532,16/06/2018,June,10.7622315,12.3883419,10.92858553,11.60424112,12.12907287,12.73637092,12.45109743,11.64263622,11.85386774
533,17/06/2018,June,11.35546309,11.93320746,11.76106825,12.66752335,13.90113175,13.71775945,14.16874064,13.12987428,13.36464706
534,18/06/2018,June,13.01404962,15.85954911,14.97479101,15.98400461,16.27840035,16.39325296,16.08280673,15.16236278,14.94726654
535,19/06/2018,June,11.21430349,12.56465921,11.86681544,14.26694751,14.97630255,15.48350451,15.02409285,14.12089979,14.4191544
536,20/06/2018,June,13.20448649,15.18080463,14.78638401,15.96273803,16.82459905,17.37206652,16.96320752,16.18645765,15.53586432
537,21/06/2018,June,10.96089897,12.6738644,12.10140032,13.16746581,12.61739791,12.1514733,13.10143935,11.93281251,11.53240905
538,22/06/2018,June,11.05333931,12.55978689,12.23484101,13.89686543,13.3079754,13.15901803,13.98184568,13.12405047,12.8485677
539,23/06/2018,June,11.58087678,13.16696068,12.5644595,13.50304311,13.42443734,13.06323477,13.64378718,12.8643987,13.125476
540,24/06/2018,June,13.66907338,16.99711418,16.20289923,16.22079816,15.87633971,15.42079063,15.7885996,15.25749542,15.21976817
541,25/06/2018,June,15.96137359,16.57587364,16.39914808,18.16995725,17.9340414,17.5370077,18.50894781,18.10857177,19.06253055
542,26/06/2018,June,18.35561667,13.35464843,13.49299996,17.37044669,16.98941621,16.25484985,19.08942156,18.2703904,19.21938448
543,27/06/2018,June,18.84774077,14.9767453,14.88422459,17.25428254,16.21226625,15.16055633,17.83592948,16.83599868,17.68878202
544,28/06/2018,June,19.12836911,15.73862854,15.63819907,17.3509031,16.9753952,16.58326931,18.12858096,17.39876737,17.85675788
545,29/06/2018,June,17.82908998,13.55995227,13.28101517,15.59267142,15.55262894,15.95420066,17.72018606,16.91606716,17.64811714
546,30/06/2018,June,15.77720041,13.52009014,13.4459104,15.91756796,16.16160976,15.87081515,17.48085554,16.42271034,17.02574208
547,01/07/2018,July,17.46470328,16.58542199,16.23703999,17.72897467,16.75557569,16.48244281,18.58569346,17.36862467,17.84659835
548,02/07/2018,July,15.85703247,13.5988549,13.3574251,15.72745961,15.77564151,16.24915885,18.04931221,16.94109959,17.82529089
549,03/07/2018,July,15.71292451,15.14004436,14.47533861,16.54871812,15.69955147,15.32550535,17.49488874,16.28773049,16.9247242
550,04/07/2018,July,16.48042618,16.09653508,15.70856797,16.77051901,16.21598287,16.05691546,17.198533,16.12689155,17.5951224
551,05/07/2018,July,16.76643426,18.58932751,18.47571963,18.6150981,18.27324258,18.00022256,18.8630229,17.98743726,18.76754361
552,06/07/2018,July,15.4308281,16.88917171,16.61189614,18.94362202,18.902352,19.00310161,18.59801809,18.09716385,17.59777356
553,07/07/2018,July,16.5698589,16.96881711,16.66407669,19.91979709,19.52839833,18.56025287,20.00446174,19.19641535,19.32163401
554,08/07/2018,July,17.94479414,19.52111456,19.24527761,20.09810907,19.16090459,18.69336868,19.95768096,19.03252105,19.95996427
555,09/07/2018,July,16.60028734,15.32079766,14.92351839,16.94842766,16.69534328,16.1848681,18.40077719,17.35134457,18.02690087
556,10/07/2018,July,15.84407316,15.02056577,14.83786847,16.38592923,15.41226224,15.55648963,17.3277494,15.95012281,16.11785566
557,11/07/2018,July,14.76411784,13.78800153,12.93772482,15.51749238,15.64041786,15.58330056,16.86870298,15.75688438,16.14392458
558,12/07/2018,July,16.39258226,15.31741491,14.50413051,17.0808079,16.46788981,16.0971908,18.13368798,16.82055116,17.16612195
559,13/07/2018,July,15.92248421,16.90939879,16.42652726,16.79105533,16.87804283,16.37851448,17.44054529,16.38949999,16.9112924
560,14/07/2018,July,16.58374019,19.35828695,18.68878708,18.8349121,19.35425531,19.24353549,19.12302689,18.38188172,18.53520626
561,15/07/2018,July,16.96884663,19.69904998,18.49610093,19.35875169,19.76361668,19.77044219,19.38827686,18.66211019,18.79077382
562,16/07/2018,July,16.53407949,17.06272673,16.26152729,18.29047767,18.60735259,18.8449205,18.93715882,18.0835536,18.94691692
563,17/07/2018,July,13.92779009,16.8685539,16.35204437,16.78762969,16.63393834,16.80532954,16.17649242,15.38076893,14.67042248
564,18/07/2018,July,13.45657605,15.26178569,14.79466647,14.59861537,14.86729361,15.42325805,15.53877677,14.60528413,15.24275306
565,19/07/2018,July,15.77372513,17.34476849,16.86392495,18.4019425,18.52154847,18.79455355,18.35289324,17.62004596,17.39248473
566,20/07/2018,July,12.35592696,15.45481643,14.16916093,14.42185552,16.25495647,17.10152708,15.94451006,15.54959505,16.65416605
567,21/07/2018,July,15.96094355,17.62342061,17.09723271,17.18050661,16.9401508,16.5754041,16.98256565,16.14947822,15.4251584
568,22/07/2018,July,18.1581822,20.65316993,20.33442288,20.79895364,20.68254172,20.66767837,19.89513513,19.30826588,18.02731212
569,23/07/2018,July,18.33201529,21.32300818,20.94372761,21.40683756,21.85220096,22.26731888,21.75935588,21.00075338,20.55705161
570,24/07/2018,July,17.42534703,19.12900144,18.4019807,20.46006674,20.45831377,21.23963842,20.3267059,19.49631957,19.01696659
571,25/07/2018,July,14.96534337,16.25170702,15.51774401,17.21385489,16.78051014,17.35420765,17.29482686,16.41542616,17.21076434
572,26/07/2018,July,18.15119547,17.73627927,16.90723684,19.47124673,20.19232657,20.8500896,21.1512675,20.35286575,21.78991143
573,27/07/2018,July,19.60732289,20.55137499,19.55071171,21.61990821,22.2360662,22.43131612,21.42329167,20.78777761,21.12633818
574,28/07/2018,July,15.76180926,18.27521617,17.76831109,17.97063026,18.08948582,17.95352242,17.83658893,16.88598851,16.72784901
575,29/07/2018,July,13.6534526,15.33470021,14.90651284,15.35977877,15.49042771,15.57518476,16.30513157,15.2615917,16.26833685
576,30/07/2018,July,15.54267048,16.64671354,15.87027674,17.19088683,17.65669319,17.96438653,18.00754282,17.10964857,17.519443
577,31/07/2018,July,13.88463255,16.54515093,15.63783711,16.2230604,16.51794706,17.21903786,16.67978502,15.81738748,15.86758734
578,01/08/2018,August,15.65084883,17.16267847,17.12201483,17.28794242,17.44910459,17.28108531,17.46995212,16.56268614,16.61967994
579,02/08/2018,August,17.13291503,20.21040915,19.96785908,19.93382782,20.81173497,20.90261772,20.51327209,19.80539589,19.92051589
580,03/08/2018,August,18.33115031,20.16632757,19.85580976,20.39907899,19.9170848,19.95637791,19.79018356,19.07640703,18.61254201
581,04/08/2018,August,15.25533876,17.91559795,17.23278447,17.64143289,17.88844044,18.13622715,18.249168,17.41372309,17.1951156
582,05/08/2018,August,15.73037638,18.53286472,17.53259794,18.20076904,18.4526939,18.79535493,18.64022644,17.97028488,17.93912796
583,06/08/2018,August,15.47290039,18.08842768,17.6793606,18.13941733,18.9172005,19.13248273,18.20550625,17.66245374,17.79401594
584,07/08/2018,August,15.88781539,19.35324137,18.64099202,18.67195597,19.98869077,20.70362455,18.65500565,18.47863093,18.10388098
585,08/08/2018,August,12.79960507,15.09819868,14.56927482,14.78609592,15.26859043,15.83046301,15.02815864,14.26604592,14.7787143
586,09/08/2018,August,12.20017871,15.3475306,14.60760205,14.67718993,14.03907647,13.96063787,14.58640169,13.61260904,13.59982041
587,10/08/2018,August,11.92398532,13.57833542,13.25136338,13.3763221,12.8891147,12.78473059,13.1514436,12.13410868,12.49800402
588,11/08/2018,August,12.1812575,14.2352898,13.57742667,14.49639601,14.23449575,14.42321901,14.7578227,14.03700132,14.81680786
589,12/08/2018,August,16.15534717,16.58683133,16.09861354,18.08382631,17.86653853,17.16023427,18.06110667,17.05586051,16.92619639
590,13/08/2018,August,17.63391935,16.85935305,16.51229416,18.89845208,18.6246624,18.41331415,19.06219067,18.29116548,18.3122261
591,14/08/2018,August,15.26797381,16.73992902,16.29470012,16.4451579,16.97823753,17.14275084,16.47366154,15.80700508,15.57165169
592,15/08/2018,August,16.73050597,19.9150246,19.35997035,18.96006897,19.68833121,19.58971026,19.13340591,18.47803791,17.98644405
593,16/08/2018,August,13.135894,16.08970726,15.4191346,15.6253377,16.1596323,16.0032226,15.63033373,14.83825048,14.14140888
594,17/08/2018,August,13.01608978,14.14706185,14.02715663,13.81858026,13.99662733,13.99692894,14.18702955,13.39359975,13.76606345
595,18/08/2018,August,15.23301371,17.67896565,16.73381266,16.8385627,17.6139027,17.9974733,17.30883946,16.68198055,15.99434103
596,19/08/2018,August,16.85290114,18.47035971,17.96010568,18.7938435,19.48152271,19.31595359,18.27178507,17.91395314,17.42016016
597,20/08/2018,August,15.35520191,14.98701758,14.69465575,17.09371124,17.55245326,17.90074514,18.22442712,17.47971196,17.49613677
598,21/08/2018,August,16.72068127,17.97033138,17.40403379,18.76256548,18.95640024,18.88887901,19.09741933,18.41370378,18.01154552
599,22/08/2018,August,16.08795739,17.98819143,17.77266779,18.22116571,18.16462725,18.29056055,18.24433501,17.4558643,17.18264517
600,23/08/2018,August,11.17677477,12.7257954,12.13749769,12.69085659,13.10847637,13.37892013,12.96447374,12.12741729,12.3508646
601,24/08/2018,August,10.74473943,12.58781322,12.21712237,12.19443294,12.28546741,12.0583511,12.57777933,11.5527043,11.0321364
602,25/08/2018,August,11.11601787,12.20174459,11.26430192,12.58405465,11.88458698,11.6720941,12.63680137,11.73020364,11.61788988
603,26/08/2018,August,10.89951171,11.91263244,11.38903444,11.70157631,11.40795953,11.08011202,11.9018485,10.95869754,11.59385893
604,27/08/2018,August,12.01053724,14.55164383,13.88658451,13.99413107,13.75159504,13.3349308,13.62434868,12.67666915,12.08227638
605,28/08/2018,August,13.10397852,14.26302448,13.53226973,14.2762694,14.77633794,15.01752487,15.4527816,14.48402908,14.94247213
606,29/08/2018,August,13.39033627,16.10838949,15.08570508,15.60257517,15.55666212,15.13921057,15.49130132,14.55120767,14.33014346
607,30/08/2018,August,10.10411148,11.46017338,10.95495454,11.66127501,11.49489633,11.61781842,12.06017912,11.35041887,11.53438698
608,31/08/2018,August,11.95707599,11.732831,10.7331622,12.15034685,11.86425577,12.05512342,12.98415091,11.9879906,12.28035187
609,01/09/2018,September,13.85700572,16.9293885,16.39838836,15.21567753,16.10235159,15.63863203,15.31919325,14.71720244,15.04059185
610,02/09/2018,September,16.79327304,20.02202862,19.20566433,19.43876051,19.62658921,18.65751467,20.03021589,19.14156019,19.81273043
611,03/09/2018,September,13.31841061,13.69353283,13.05929507,15.20040742,16.5301623,16.90145358,16.03601734,15.88144148,15.40762395
612,04/09/2018,September,12.04220867,12.41064005,11.91358929,13.52500117,13.27055997,13.49731312,13.94758836,13.08872774,12.51418126
613,05/09/2018,September,10.59243934,12.35056191,11.33914476,13.86681161,13.32770841,13.00575728,13.12005272,12.40094409,11.84149434
614,06/09/2018,September,9.507219712,11.44791789,10.9979548,12.05660162,12.2168389,11.8637668,12.7872599,11.7630593,12.24198269
615,07/09/2018,September,8.979130342,11.04511182,10.20068972,10.27479766,9.361405319,9.225354314,10.22245787,9.292842693,10.2931093
616,08/09/2018,September,11.77017527,12.78074607,12.11208162,12.60103649,12.44300412,12.12982654,12.66488173,11.82883051,11.90700944
617,09/09/2018,September,13.59227663,15.44980777,15.15448297,15.53205593,15.40499101,15.05252495,15.24964647,14.42266878,14.02664408
618,10/09/2018,September,12.29496588,13.32381056,12.62979935,13.19666099,13.34402993,13.25872182,14.00526615,13.05803588,13.02339348
619,11/09/2018,September,12.08912689,14.09753999,13.42283973,14.34806393,14.59984855,14.21687769,13.90389916,13.10041334,12.63483185
620,12/09/2018,September,11.4501295,13.72699277,13.09160916,13.51795194,13.43370648,12.9867582,13.1683721,12.2854234,11.98514269
621,13/09/2018,September,10.54386099,12.96547112,12.31092295,12.36346752,12.17891358,11.67070936,12.06091784,11.29194551,11.66786793
622,14/09/2018,September,11.77816118,14.4699996,13.72197657,13.95637692,13.59147978,13.04996186,13.49320779,12.57683024,12.04898994
623,15/09/2018,September,10.47901722,11.56216207,11.36700693,11.60779057,12.1985704,12.58387019,12.95160234,12.24166564,13.08739963
624,16/09/2018,September,12.14872861,14.66552118,13.97594599,14.67068295,15.19646056,15.39925229,14.69486733,14.0998885,13.53204022
625,17/09/2018,September,13.60961672,14.56185747,14.07543494,15.46041118,15.65872162,16.11912763,15.42593125,14.75895848,14.93649814
626,18/09/2018,September,14.37750433,16.58228413,16.09530464,16.03664826,16.67340302,16.86868236,15.86168631,15.24780502,15.26978125
627,19/09/2018,September,13.49034437,16.04721378,15.31734108,15.62865817,16.12767509,16.26076557,15.82464495,15.06195252,14.97155545
628,20/09/2018,September,10.26137882,12.21786467,11.27821962,11.99198802,12.46941651,12.60777698,12.90107477,11.8846243,12.23058168
629,21/09/2018,September,8.241735875,10.11364265,9.429167465,9.388951271,9.400915419,9.117666026,9.732302724,8.741198831,8.593297497
630,22/09/2018,September,8.897327166,10.66416705,10.18080605,10.09948085,9.799970082,9.351299272,9.857965625,8.783471388,8.784089375
631,23/09/2018,September,7.073453434,9.363364676,8.366624811,8.836469711,8.215608025,8.137520632,9.115030348,8.163831177,8.364533376
632,24/09/2018,September,6.925189025,9.648497245,8.808754107,9.002361882,8.881495395,8.802033547,8.96410454,8.388543828,8.111304824
633,25/09/2018,September,9.239101641,10.7262044,10.16149211,10.22380549,9.820708484,9.342726186,9.457048636,8.965309515,9.732172175
634,26/09/2018,September,12.668821,15.32943127,14.74037669,14.79309737,14.34630673,14.42481075,13.89287047,13.46017995,13.28108631
